"SubscriptionId","SubscriptionName","ResourceGroup","ServerName","ResourceType","ResourceName","PoolName","DatabaseCount","ServiceTier","SkuName","Capacity","ComputeModel","DtuOrVCore","AvgUtilPercent","AvgOfDailyMaxUtilPercent","CostAmount","Currency","CostPeriod","RecommendedCapacity","RightSizingAction","EstimatedNewCost","PotentialSavings","TierChangeOpportunity","TierChangeSavings","ResourceId"
"862678b6-5c27-434c-b695-63525fcbe7bf","AC-WEU-BarnMasterData-DE-001","rg-weu-digitalmediadatafoundation-de-datastore","thebarn-de","Database","BarnMasterData","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"159,67","DKK","jan. 2026","1","NoMetrics","159,67","0","","0","/subscriptions/862678b6-5c27-434c-b695-63525fcbe7bf/resourceGroups/rg-weu-digitalmediadatafoundation-de-datastore/providers/Microsoft.Sql/servers/thebarn-de/databases/BarnMasterData"
"862678b6-5c27-434c-b695-63525fcbe7bf","AC-WEU-BarnMasterData-DE-001","rg-weu-digitalmediadatafoundation-de-datastore","thebarn-de","Database","NeuronsApp","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"852,89","DKK","jan. 2026","2","NoMetrics","852,89","0","","0","/subscriptions/862678b6-5c27-434c-b695-63525fcbe7bf/resourceGroups/rg-weu-digitalmediadatafoundation-de-datastore/providers/Microsoft.Sql/servers/thebarn-de/databases/NeuronsApp"
"d56097c5-9ec5-40b9-b8a1-8a1684923753","AC-WEU-BarnMasterData-PR-001","rg-spokevnet-pr-001","thebarn-pr","Database","BarnMasterData","","1","Hyperscale","HS_Gen5","2",,"vCore",,,"600,31","DKK","jan. 2026","2","NoMetrics","600,31","0","","0","/subscriptions/d56097c5-9ec5-40b9-b8a1-8a1684923753/resourceGroups/rg-spokevnet-pr-001/providers/Microsoft.Sql/servers/thebarn-pr/databases/BarnMasterData"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-RexImage","asset-farm-db-server","Database","database-WEU-Commercial-DE-001-AssetFarm","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1628,28","DKK","jan. 2026","1","NoMetrics","1628,28","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-RexImage/providers/Microsoft.Sql/servers/asset-farm-db-server/databases/database-WEU-Commercial-DE-001-AssetFarm"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-Aurora","aurora-de","Database","gsta","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"239,32","DKK","jan. 2026","1","NoMetrics","239,32","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-Aurora/providers/Microsoft.Sql/servers/aurora-de/databases/gsta"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-Aurora","aurora-de","Database","database-WEU-Commercial-DE-001-SellinPrice","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1633,01","DKK","jan. 2026","1","NoMetrics","1633,01","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-Aurora/providers/Microsoft.Sql/servers/aurora-de/databases/database-WEU-Commercial-DE-001-SellinPrice"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-ECOM-BuyButton","ecom-bb-server-de","Database","database-WEU-Commercial-DE-001-ECOM-BB","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"40,08","DKK","jan. 2026","1","NoMetrics","40,08","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-ECOM-BuyButton/providers/Microsoft.Sql/servers/ecom-bb-server-de/databases/database-WEU-Commercial-DE-001-ECOM-BB"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-DigitaShelfAnalytics","sql-weu-commercial-de-001-dsa","Database","database-WEU-Commercial-DE-001-DSA","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"258,55","DKK","jan. 2026","1","NoMetrics","258,55","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-DigitaShelfAnalytics/providers/Microsoft.Sql/servers/sql-weu-commercial-de-001-dsa/databases/database-WEU-Commercial-DE-001-DSA"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-lotusnotes","sql-weu-commercial-de-001-sap-lotusnotes","Database","database-WEU-Commercial-DE-001-SAP-LotusNotes","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1324,59","DKK","jan. 2026","1","NoMetrics","1324,59","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-lotusnotes/providers/Microsoft.Sql/servers/sql-weu-commercial-de-001-sap-lotusnotes/databases/database-WEU-Commercial-DE-001-SAP-LotusNotes"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-lotusnotes","sql-weu-commercial-de-001-sap-lotusnotes","Database","database-WEU-Commercial-DE-001-TPS","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"37,90","DKK","jan. 2026","1","NoMetrics","37,90","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-lotusnotes/providers/Microsoft.Sql/servers/sql-weu-commercial-de-001-sap-lotusnotes/databases/database-WEU-Commercial-DE-001-TPS"
"389a70a6-9364-4fb0-98fc-184bdf5fd3ca","AC-WEU-Commercial-DE-001","rg-WEU-Commercial-DE-001-FS-TargetGrowth","targetgrowth-sqlserver-de","Database","database-WEU-Commercial-DE-001-TargetGrowth","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1629,43","DKK","jan. 2026","1","NoMetrics","1629,43","0","","0","/subscriptions/389a70a6-9364-4fb0-98fc-184bdf5fd3ca/resourceGroups/rg-WEU-Commercial-DE-001-FS-TargetGrowth/providers/Microsoft.Sql/servers/targetgrowth-sqlserver-de/databases/database-WEU-Commercial-DE-001-TargetGrowth"
"1bffc987-58ea-4b04-b428-1a3017dc502e","AC-WEU-Commercial-PR-001","rg-WEU-Commercial-PR-001-RexImage","asset-farm-db-server-pr","Database","database-WEU-Commercial-PR-001-AssetFarm","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/1bffc987-58ea-4b04-b428-1a3017dc502e/resourceGroups/rg-WEU-Commercial-PR-001-RexImage/providers/Microsoft.Sql/servers/asset-farm-db-server-pr/databases/database-WEU-Commercial-PR-001-AssetFarm"
"1bffc987-58ea-4b04-b428-1a3017dc502e","AC-WEU-Commercial-PR-001","rg-WEU-Commercial-PR-001-Aurora","aurora-pr","Database","database-WEU-Commercial-PR-001-Aurora","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/1bffc987-58ea-4b04-b428-1a3017dc502e/resourceGroups/rg-WEU-Commercial-PR-001-Aurora/providers/Microsoft.Sql/servers/aurora-pr/databases/database-WEU-Commercial-PR-001-Aurora"
"1bffc987-58ea-4b04-b428-1a3017dc502e","AC-WEU-Commercial-PR-001","rg-WEU-Commercial-PR-001-DigitaShelfAnalytics","sql-weu-commercial-pr-001-dsa","Database","database-WEU-Commercial-PR-001-DSA","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/1bffc987-58ea-4b04-b428-1a3017dc502e/resourceGroups/rg-WEU-Commercial-PR-001-DigitaShelfAnalytics/providers/Microsoft.Sql/servers/sql-weu-commercial-pr-001-dsa/databases/database-WEU-Commercial-PR-001-DSA"
"1bffc987-58ea-4b04-b428-1a3017dc502e","AC-WEU-Commercial-PR-001","rg-WEU-Commercial-PR-001-lotusnotes","sql-weu-commercial-pr-001-sap-lotusnotes","Database","database-WEU-Commercial-PR-001-SAP-LotusNotes","","1","Hyperscale","HS_Gen5","2",,"vCore",,,"208,65","DKK","jan. 2026","2","NoMetrics","208,65","0","","0","/subscriptions/1bffc987-58ea-4b04-b428-1a3017dc502e/resourceGroups/rg-WEU-Commercial-PR-001-lotusnotes/providers/Microsoft.Sql/servers/sql-weu-commercial-pr-001-sap-lotusnotes/databases/database-WEU-Commercial-PR-001-SAP-LotusNotes"
"1bffc987-58ea-4b04-b428-1a3017dc502e","AC-WEU-Commercial-PR-001","rg-WEU-Commercial-PR-001-lotusnotes","sql-weu-commercial-pr-001-sap-lotusnotes","Database","database-WEU-Commercial-PR-001-TPS","","1","Hyperscale","HS_S_Gen5","2",,"vCore",,,"1175,50","DKK","jan. 2026","2","NoMetrics","1175,50","0","","0","/subscriptions/1bffc987-58ea-4b04-b428-1a3017dc502e/resourceGroups/rg-WEU-Commercial-PR-001-lotusnotes/providers/Microsoft.Sql/servers/sql-weu-commercial-pr-001-sap-lotusnotes/databases/database-WEU-Commercial-PR-001-TPS"
"1bffc987-58ea-4b04-b428-1a3017dc502e","AC-WEU-Commercial-PR-001","rg-WEU-Commercial-PR-001-FS-TargetGrowth","targetgrowth-sqlserver-pr","Database","database-WEU-Commercial-PR-001-TargetGrowth","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"852,93","DKK","jan. 2026","2","NoMetrics","852,93","0","","0","/subscriptions/1bffc987-58ea-4b04-b428-1a3017dc502e/resourceGroups/rg-WEU-Commercial-PR-001-FS-TargetGrowth/providers/Microsoft.Sql/servers/targetgrowth-sqlserver-pr/databases/database-WEU-Commercial-PR-001-TargetGrowth"
"5fb62786-2036-43ca-b352-28468f2b9b30","AC-WEU-Commercial-QA-001","rg-WEU-Commercial-QA-001-RexImage","asset-farm-db-server-qa","Database","database-WEU-Commercial-QA-001-AssetFarm","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1636,79","DKK","jan. 2026","1","NoMetrics","1636,79","0","","0","/subscriptions/5fb62786-2036-43ca-b352-28468f2b9b30/resourceGroups/rg-WEU-Commercial-QA-001-RexImage/providers/Microsoft.Sql/servers/asset-farm-db-server-qa/databases/database-WEU-Commercial-QA-001-AssetFarm"
"5fb62786-2036-43ca-b352-28468f2b9b30","AC-WEU-Commercial-QA-001","rg-WEU-Commercial-QA-001-Aurora","aurora-qa-001","Database","aurora-qa-001","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1633,19","DKK","jan. 2026","1","NoMetrics","1633,19","0","","0","/subscriptions/5fb62786-2036-43ca-b352-28468f2b9b30/resourceGroups/rg-WEU-Commercial-QA-001-Aurora/providers/Microsoft.Sql/servers/aurora-qa-001/databases/aurora-qa-001"
"5fb62786-2036-43ca-b352-28468f2b9b30","AC-WEU-Commercial-QA-001","rg-WEU-Commercial-QA-001-DigitaShelfAnalytics","sql-weu-commercial-qa-001-dsa","Database","database-WEU-Commercial-QA-001-DSA","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1630,55","DKK","jan. 2026","1","NoMetrics","1630,55","0","","0","/subscriptions/5fb62786-2036-43ca-b352-28468f2b9b30/resourceGroups/rg-WEU-Commercial-QA-001-DigitaShelfAnalytics/providers/Microsoft.Sql/servers/sql-weu-commercial-qa-001-dsa/databases/database-WEU-Commercial-QA-001-DSA"
"5fb62786-2036-43ca-b352-28468f2b9b30","AC-WEU-Commercial-QA-001","rg-WEU-Commercial-QA-001-lotusnotes","sql-weu-commercial-qa-001-sap-lotusnotes","Database","database-WEU-Commercial-QA-001-SAP-LotusNotes","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"2381,60","DKK","jan. 2026","1","NoMetrics","2381,60","0","","0","/subscriptions/5fb62786-2036-43ca-b352-28468f2b9b30/resourceGroups/rg-WEU-Commercial-QA-001-lotusnotes/providers/Microsoft.Sql/servers/sql-weu-commercial-qa-001-sap-lotusnotes/databases/database-WEU-Commercial-QA-001-SAP-LotusNotes"
"5fb62786-2036-43ca-b352-28468f2b9b30","AC-WEU-Commercial-QA-001","rg-WEU-Commercial-QA-001-lotusnotes","sql-weu-commercial-qa-001-sap-lotusnotes","Database","database-WEU-Commercial-QA-001-TPS","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1625,10","DKK","jan. 2026","1","NoMetrics","1625,10","0","","0","/subscriptions/5fb62786-2036-43ca-b352-28468f2b9b30/resourceGroups/rg-WEU-Commercial-QA-001-lotusnotes/providers/Microsoft.Sql/servers/sql-weu-commercial-qa-001-sap-lotusnotes/databases/database-WEU-Commercial-QA-001-TPS"
"5fb62786-2036-43ca-b352-28468f2b9b30","AC-WEU-Commercial-QA-001","rg-WEU-Commercial-QA-001-FS-TargetGrowth","targetgrowth-sqlserver-qa","Database","database-WEU-Commercial-QA-001-TargetGrowth","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"1629,63","DKK","jan. 2026","1","NoMetrics","1629,63","0","","0","/subscriptions/5fb62786-2036-43ca-b352-28468f2b9b30/resourceGroups/rg-WEU-Commercial-QA-001-FS-TargetGrowth/providers/Microsoft.Sql/servers/targetgrowth-sqlserver-qa/databases/database-WEU-Commercial-QA-001-TargetGrowth"
"e2df3613-14e7-4349-ba33-5c57f8d1eca6","AC-WEU-DataFoundation-DE-001","rg-df-coreetl-sbox","sql-df-metadata-sbox","Database","sqldb-metadata-orchestration-tests","","1","GeneralPurpose","GP_S_Gen5","2",,"vCore",,,"42,69","DKK","jan. 2026","2","NoMetrics","42,69","0","","0","/subscriptions/e2df3613-14e7-4349-ba33-5c57f8d1eca6/resourceGroups/rg-df-coreetl-sbox/providers/Microsoft.Sql/servers/sql-df-metadata-sbox/databases/sqldb-metadata-orchestration-tests"
"e2df3613-14e7-4349-ba33-5c57f8d1eca6","AC-WEU-DataFoundation-DE-001","rg-df-coreetl-sbox","sql-df-metadata-sbox","Database","sqldb-metadata","","1","Standard","Standard","20",,"DTU",,,"165,45","DKK","jan. 2026","20","NoMetrics","165,45","0","","0","/subscriptions/e2df3613-14e7-4349-ba33-5c57f8d1eca6/resourceGroups/rg-df-coreetl-sbox/providers/Microsoft.Sql/servers/sql-df-metadata-sbox/databases/sqldb-metadata"
"e2df3613-14e7-4349-ba33-5c57f8d1eca6","AC-WEU-DataFoundation-DE-001","rg-df-monitoringcockpit-sbox","sql-df-monitoring-cockpit-sbox","Database","sqldb-monitoring-cockpit","","1","GeneralPurpose","GP_S_Gen5","2",,"vCore",,,"1618,79","DKK","jan. 2026","2","NoMetrics","1618,79","0","","0","/subscriptions/e2df3613-14e7-4349-ba33-5c57f8d1eca6/resourceGroups/rg-df-monitoringcockpit-sbox/providers/Microsoft.Sql/servers/sql-df-monitoring-cockpit-sbox/databases/sqldb-monitoring-cockpit"
"997a2be9-f144-4396-9bb9-0cf39d1cbf41","AC-WEU-DataFoundation-ST-001","rg-df-coreetl-stg","sql-df-metadata-stg","Database","sqldb-metadata-orchestration-tests","","1","GeneralPurpose","GP_S_Gen5","2",,"vCore",,,"38,00","DKK","jan. 2026","2","NoMetrics","38,00","0","","0","/subscriptions/997a2be9-f144-4396-9bb9-0cf39d1cbf41/resourceGroups/rg-df-coreetl-stg/providers/Microsoft.Sql/servers/sql-df-metadata-stg/databases/sqldb-metadata-orchestration-tests"
"997a2be9-f144-4396-9bb9-0cf39d1cbf41","AC-WEU-DataFoundation-ST-001","rg-df-coreetl-stg","sql-df-metadata-stg","Database","sqldb-metadata","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/997a2be9-f144-4396-9bb9-0cf39d1cbf41/resourceGroups/rg-df-coreetl-stg/providers/Microsoft.Sql/servers/sql-df-metadata-stg/databases/sqldb-metadata"
"cfdfe4b9-5a26-4c61-a583-4c36296cc58f","AC-WEU-EAplayground-SB-001","rg-LeanIXExport-sb-001","sqlleanixexportsb001","Database","db-leanixexport-sb-001","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"58,84","DKK","jan. 2026","1","NoMetrics","58,84","0","","0","/subscriptions/cfdfe4b9-5a26-4c61-a583-4c36296cc58f/resourceGroups/rg-LeanIXExport-sb-001/providers/Microsoft.Sql/servers/sqlleanixexportsb001/databases/db-leanixexport-sb-001"
"d568cb29-3e5d-4fdf-8f3f-e10a69bb1aa7","AC-WEU-Exchange2016EOLPoC-SB-001","rg-weu-exchangeonline-sb-ex2016eolpoc","sql-exo-eol-poc","Database","mailenable-cluster-config-exo-elo-poc","","1","Standard","Standard","20",,"DTU",,,"165,45","DKK","jan. 2026","20","NoMetrics","165,45","0","","0","/subscriptions/d568cb29-3e5d-4fdf-8f3f-e10a69bb1aa7/resourceGroups/rg-weu-exchangeonline-sb-ex2016eolpoc/providers/Microsoft.Sql/servers/sql-exo-eol-poc/databases/mailenable-cluster-config-exo-elo-poc"
"07d9f855-257e-4eda-9e2f-0127cd8392e2","AC-WEU-GenericDC-PR-001","rg-WEU-OneCI-PR-001","az-ps-pr-sql-004","ElasticPool","az-es-pr-sql-04","az-es-pr-sql-04","1","Standard","StandardPool","50",,"DTU",,,"619,77","DKK","jan. 2026","50","NoMetrics","619,77","0","","0","/subscriptions/07d9f855-257e-4eda-9e2f-0127cd8392e2/resourceGroups/rg-WEU-OneCI-PR-001/providers/Microsoft.Sql/servers/az-ps-pr-sql-004/elasticPools/az-es-pr-sql-04"
"07d9f855-257e-4eda-9e2f-0127cd8392e2","AC-WEU-GenericDC-PR-001","rg-WEU-OneCI-PR-001","az-ps-pr-sql-004","Database","OneCI-Test","","1","Standard","Standard","20",,"DTU",,,"165,45","DKK","jan. 2026","20","NoMetrics","165,45","0","","0","/subscriptions/07d9f855-257e-4eda-9e2f-0127cd8392e2/resourceGroups/rg-WEU-OneCI-PR-001/providers/Microsoft.Sql/servers/az-ps-pr-sql-004/databases/OneCI-Test"
"07d9f855-257e-4eda-9e2f-0127cd8392e2","AC-WEU-GenericDC-PR-001","rg-WEU-SolarWinds-PR-001","sql-orion-oi73lk7sanxam","Database","sqldb-orion-wan-history","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"76,64","DKK","jan. 2026","1","NoMetrics","76,64","0","","0","/subscriptions/07d9f855-257e-4eda-9e2f-0127cd8392e2/resourceGroups/rg-WEU-SolarWinds-PR-001/providers/Microsoft.Sql/servers/sql-orion-oi73lk7sanxam/databases/sqldb-orion-wan-history"
"07d9f855-257e-4eda-9e2f-0127cd8392e2","AC-WEU-GenericDC-PR-001","rg-WEU-SolarWinds-PR-001","sql-orion-oi73lk7sanxam","Database","sqldb-nta-oi73lk7sanxam","","1","GeneralPurpose","GP_Gen5","4",,"vCore",,,"247,48","DKK","jan. 2026","4","NoMetrics","247,48","0","","0","/subscriptions/07d9f855-257e-4eda-9e2f-0127cd8392e2/resourceGroups/rg-WEU-SolarWinds-PR-001/providers/Microsoft.Sql/servers/sql-orion-oi73lk7sanxam/databases/sqldb-nta-oi73lk7sanxam"
"07d9f855-257e-4eda-9e2f-0127cd8392e2","AC-WEU-GenericDC-PR-001","rg-WEU-SolarWinds-PR-001","sql-orion-oi73lk7sanxam","Database","sqldb-orion-oi73lk7sanxam","","1","GeneralPurpose","GP_Gen5","6",,"vCore",,,"2366,73","DKK","jan. 2026","6","NoMetrics","2366,73","0","","0","/subscriptions/07d9f855-257e-4eda-9e2f-0127cd8392e2/resourceGroups/rg-WEU-SolarWinds-PR-001/providers/Microsoft.Sql/servers/sql-orion-oi73lk7sanxam/databases/sqldb-orion-oi73lk7sanxam"
"07d9f855-257e-4eda-9e2f-0127cd8392e2","AC-WEU-GenericDC-PR-001","rg-WEU-SolarWinds-PR-001","sql-orion-oi73lk7sanxam","Database","sqldb-la-oi73lk7sanxam","","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"3737,50","DKK","jan. 2026","2","NoMetrics","3737,50","0","","0","/subscriptions/07d9f855-257e-4eda-9e2f-0127cd8392e2/resourceGroups/rg-WEU-SolarWinds-PR-001/providers/Microsoft.Sql/servers/sql-orion-oi73lk7sanxam/databases/sqldb-la-oi73lk7sanxam"
"b177cf8e-d7ae-499f-83ef-6feb80c5fe3a","AC-WEU-IIoTDataHub-DE-001","rg-iiotdatahub-datapool-de-001","sql-dairy-de-001","ElasticPool","sqlep-daityit-de-001","sqlep-daityit-de-001","1","GeneralPurpose","GP_Gen5","2",,"vCore",,,"31,44","DKK","jan. 2026","2","NoMetrics","31,44","0","","0","/subscriptions/b177cf8e-d7ae-499f-83ef-6feb80c5fe3a/resourceGroups/rg-iiotdatahub-datapool-de-001/providers/Microsoft.Sql/servers/sql-dairy-de-001/elasticPools/sqlep-daityit-de-001"
"b177cf8e-d7ae-499f-83ef-6feb80c5fe3a","AC-WEU-IIoTDataHub-DE-001","rg-iiotdatahub-datapool-de-001","sql-landingzone-de-001","ElasticPool","sqlep-landingzone-de-001","sqlep-landingzone-de-001","2","GeneralPurpose","GP_Gen5","2",,"vCore",,,"41,15","DKK","jan. 2026","2","NoMetrics","41,15","0","","0","/subscriptions/b177cf8e-d7ae-499f-83ef-6feb80c5fe3a/resourceGroups/rg-iiotdatahub-datapool-de-001/providers/Microsoft.Sql/servers/sql-landingzone-de-001/elasticPools/sqlep-landingzone-de-001"
"b177cf8e-d7ae-499f-83ef-6feb80c5fe3a","AC-WEU-IIoTDataHub-DE-001","rg-iiotdatahub-datapool-de-001","sql-shareddairy-de-001","ElasticPool","sqlep-shareddaityit-de-001","sqlep-shareddaityit-de-001","18","GeneralPurpose","GP_Gen5","2",,"vCore",,,"347,51","DKK","jan. 2026","2","NoMetrics","347,51","0","","0","/subscriptions/b177cf8e-d7ae-499f-83ef-6feb80c5fe3a/resourceGroups/rg-iiotdatahub-datapool-de-001/providers/Microsoft.Sql/servers/sql-shareddairy-de-001/elasticPools/sqlep-shareddaityit-de-001"
"b9d1fe67-8767-43a7-a7f1-384a060e3d6f","AC-WEU-IIoTDataHub-PR-001","rg-iiotdatahub-datapool-pr-001","sql-dairy-pr-001","ElasticPool","sqlep-daityit-pr-001","sqlep-daityit-pr-001","63","GeneralPurpose","GP_Gen5","20",,"vCore",,,"791,55","DKK","jan. 2026","20","NoMetrics","791,55","0","","0","/subscriptions/b9d1fe67-8767-43a7-a7f1-384a060e3d6f/resourceGroups/rg-iiotdatahub-datapool-pr-001/providers/Microsoft.Sql/servers/sql-dairy-pr-001/elasticPools/sqlep-daityit-pr-001"
"b9d1fe67-8767-43a7-a7f1-384a060e3d6f","AC-WEU-IIoTDataHub-PR-001","rg-iiotdatahub-datapool-pr-001","sql-landingzone-pr-001","ElasticPool","sqlep-landingzone-pr-001","sqlep-landingzone-pr-001","45","GeneralPurpose","GP_Gen5","32",,"vCore",,,"4024,33","DKK","jan. 2026","32","NoMetrics","4024,33","0","","0","/subscriptions/b9d1fe67-8767-43a7-a7f1-384a060e3d6f/resourceGroups/rg-iiotdatahub-datapool-pr-001/providers/Microsoft.Sql/servers/sql-landingzone-pr-001/elasticPools/sqlep-landingzone-pr-001"
"b9d1fe67-8767-43a7-a7f1-384a060e3d6f","AC-WEU-IIoTDataHub-PR-001","rg-iiotdatahub-datapool-pr-001","sql-landingzone-pr-001","ElasticPool","sqlep-landingzone-pr-002","sqlep-landingzone-pr-002","17","GeneralPurpose","GP_Gen5","32",,"vCore",,,"3434,14","DKK","jan. 2026","32","NoMetrics","3434,14","0","","0","/subscriptions/b9d1fe67-8767-43a7-a7f1-384a060e3d6f/resourceGroups/rg-iiotdatahub-datapool-pr-001/providers/Microsoft.Sql/servers/sql-landingzone-pr-001/elasticPools/sqlep-landingzone-pr-002"
"b9d1fe67-8767-43a7-a7f1-384a060e3d6f","AC-WEU-IIoTDataHub-PR-001","rg-iiotdatahub-datapool-pr-001","sql-shareddairy-pr-001","ElasticPool","sqlep-shareddaityit-pr-001","sqlep-shareddaityit-pr-001","18","GeneralPurpose","GP_Gen5","4",,"vCore",,,"1475,83","DKK","jan. 2026","4","NoMetrics","1475,83","0","","0","/subscriptions/b9d1fe67-8767-43a7-a7f1-384a060e3d6f/resourceGroups/rg-iiotdatahub-datapool-pr-001/providers/Microsoft.Sql/servers/sql-shareddairy-pr-001/elasticPools/sqlep-shareddaityit-pr-001"
"aff4bede-3bd1-4034-a02c-0709c00e7c02","AC-WEU-IIoTDataHub-TS-001","rg-iiotdatahub-datapool-ts-001","sql-landingzone-ts-001","ElasticPool","sqlep-landingzone-ts-001","sqlep-landingzone-ts-001","4","GeneralPurpose","GP_Gen5","2",,"vCore",,,"492,44","DKK","jan. 2026","2","NoMetrics","492,44","0","","0","/subscriptions/aff4bede-3bd1-4034-a02c-0709c00e7c02/resourceGroups/rg-iiotdatahub-datapool-ts-001/providers/Microsoft.Sql/servers/sql-landingzone-ts-001/elasticPools/sqlep-landingzone-ts-001"
"aff4bede-3bd1-4034-a02c-0709c00e7c02","AC-WEU-IIoTDataHub-TS-001","rg-iiotdatahub-datapool-ts-001","sql-shareddairy-ts-001","ElasticPool","sqlep-shareddaityit-ts-001","sqlep-shareddaityit-ts-001","8","GeneralPurpose","GP_Gen5","2",,"vCore",,,"344,69","DKK","jan. 2026","2","NoMetrics","344,69","0","","0","/subscriptions/aff4bede-3bd1-4034-a02c-0709c00e7c02/resourceGroups/rg-iiotdatahub-datapool-ts-001/providers/Microsoft.Sql/servers/sql-shareddairy-ts-001/elasticPools/sqlep-shareddaityit-ts-001"
"9644f8bb-d199-4d07-9615-d947bdc3d05d","AC-WEU-InternalDeveloperPlatform-DE-001","rg-idp-devpc-firewall-poc-sql-db","firewall-test-sqlsrv","Database","db-idp-devpc-firewall-test-sql","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"37,87","DKK","jan. 2026","1","NoMetrics","37,87","0","","0","/subscriptions/9644f8bb-d199-4d07-9615-d947bdc3d05d/resourceGroups/rg-idp-devpc-firewall-poc-sql-db/providers/Microsoft.Sql/servers/firewall-test-sqlsrv/databases/db-idp-devpc-firewall-test-sql"
"9e095d1f-6c91-4f45-8cfe-58f75fd03704","AC-WEU-NijkerkADF-PR-001","rg-weu-azuredatafactory-pr-nijkerkadf","nijkerk-dwh-pr","Database","TrackTrace","","1","Standard","Standard","50",,"DTU",,,"620,85","DKK","jan. 2026","50","NoMetrics","620,85","0","","0","/subscriptions/9e095d1f-6c91-4f45-8cfe-58f75fd03704/resourceGroups/rg-weu-azuredatafactory-pr-nijkerkadf/providers/Microsoft.Sql/servers/nijkerk-dwh-pr/databases/TrackTrace"
"83d6c776-54f0-40f7-9a75-3aafd63cae09","AC-WEU-OneMilkBalance-DE-001","rg-WEU-OMB-BE-DE-001","sql-weu-omb-be-de-001","Database","pipeline-1.0.3439","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/83d6c776-54f0-40f7-9a75-3aafd63cae09/resourceGroups/rg-WEU-OMB-BE-DE-001/providers/Microsoft.Sql/servers/sql-weu-omb-be-de-001/databases/pipeline-1.0.3439"
